,Unique Values,Count
1382,Funerary Cone of the House Mistress Taiy,1
388,Funerary Cone of the Inspector of Scribes Ineni,4
1361,Funerary Cone of the Keeper of the Date Wine Neferrenpet,1
1323,Funerary Cone of the King's Minstrel Amenemhab,1
263,Funerary Cone of the King's Son of Kush Merymose,6
1333,Funerary Cone of the Overseer of Beekeepers Imiamun,1
1378,Funerary Cone of the Overseer of Cattle Iky,1
722,Funerary Cone of the Overseer of Scribes Ineni,2
799,Funerary Cone of the Overseer of Sculptors Su,2
3082,Funerary Cone of the Overseer of Works of Montu Nebwa,1
1363,Funerary Cone of the Overseer of the Barque Tannay,1
1365,Funerary Cone of the Overseer of the Cattle of Amun Tjata,1
1293,Funerary Cone of the Overseer of the Double Granary Menkheperresonb,1
1372,Funerary Cone of the Overseer of the Double Treasury Khonsu,1
1367,Funerary Cone of the Overseer of the Prophets of Onuris Min,1
297,Funerary Cone of the Overseer of the Seal Min,5
508,Funerary Cone of the Overseer of the Ships of Amun Seshi,3
2578,Funerary Cone of the Royal Cup-Bearer Neferrenpet,1
3317,Funerary Cone of the Royal Cup-Bearer Nefretper,1
1356,Funerary Cone of the Royal Cup-Bearer Senemnetjer,1
3078,Funerary Cone of the Royal Cup-Bearer Suemniut,1
787,Funerary Cone of the Royal Herald Intef,2
1375,Funerary Cone of the Royal Scribe Menkheperreseneb,1
3327,Funerary Cone of the Royal Scribe Tjanuni,1
1348,Funerary Cone of the Royal Scribe Userhat,1
729,Funerary Cone of the Royal Seal-Bearer and Priest Iaiefib,2
1258,Funerary Cone of the Royal Tutor Heqaerneheh,1
1350,Funerary Cone of the Royal Tutor Heqarneheh,1
1326,Funerary Cone of the Sailor of Amun Nebansu,1
1447,Funerary Cone of the Scribe  Aanen,1
256,Funerary Cone of the Scribe Amenemopet,6
1182,Funerary Cone of the Scribe Amenhotep,2
1456,Funerary Cone of the Scribe Amenmose,1
1449,Funerary Cone of the Scribe Anen,1
1360,Funerary Cone of the Scribe Heriry,1
1073,Funerary Cone of the Scribe Kanakht,2
1290,Funerary Cone of the Scribe Maaty and His Wife Huy,1
384,Funerary Cone of the Scribe Min,4
649,Funerary Cone of the Scribe Nebamun,2
2686,Funerary Cone of the Scribe Neta,1
1312,Funerary Cone of the Scribe Pairy,1
1336,Funerary Cone of the Scribe Paroy,1
726,"Funerary Cone of the Scribe Pawah and His Wife, Henutwadju",2
1294,Funerary Cone of the Scribe Sennetjer,1
1317,Funerary Cone of the Scribe User,1
441,Funerary Cone of the Scribe Wadjmose,3
1320,Funerary Cone of the Scribe Wesi,1
1324,Funerary Cone of the Scribe of Accounts Qenamun,1
1376,Funerary Cone of the Scribe of Accounts Senemiah,1
646,Funerary Cone of the Scribe of the Treasury Senu,2
1358,Funerary Cone of the Scribe of the Treasury of Amun Mery,1
1301,Funerary Cone of the Sealer Ahmose,1
3084,Funerary Cone of the Second Priest of Amunet Mahu,1
1357,Funerary Cone of the Servant of Amun Pawah,1
3205,Funerary Cone of the Standard-Bearer Amenmose,1
356,Funerary Cone of the Steward Abekh,4
868,Funerary Cone of the Steward Bak,2
3080,Funerary Cone of the Steward Hery,1
727,Funerary Cone of the Steward Kaemre,2
972,Funerary Cone of the Steward Khonsu,2
1853,Funerary Cone of the Steward Padihorresnet,1
1351,Funerary Cone of the Steward Pentjebu,1
1332,Funerary Cone of the Steward of Amun Senenmut,1
1342,Funerary Cone of the Steward of Amun Sobeknakht,1
1307,Funerary Cone of the Steward of the God's Wife Mery,1
1339,Funerary Cone of the Steward of the King Tjata,1
1347,Funerary Cone of the Steward of the Vizier Amenemhat,1
3208,Funerary Cone of the Tutor Nesuterneheh,1
3207,Funerary Cone of the Tutor of the Royal Children Nesuterneheh,1
1341,Funerary Cone of the Vizier Amenemopet,1
1343,Funerary Cone of the Vizier Ptahmose,1
1352,Funerary Cone of the Vizier Ramose,1
3086,Funerary Cone of the Wab-Preist Bengy,1
495,Funerary Cone of the Wab-Priest Amenemhab,3
1354,Funerary Cone of the Wab-Priest Khaemwaset,1
1346,Funerary Cone of the Wab-Priest Nebseny,1
404,Funerary Cone of the Wab-Priest Neferkhawet,4
1475,Funerary Cone of the Wab-Priest Tjay,1
3210,Funerary Cone the Cup-Bearer Neferperet,1
1300,Funerary Cone the Overseer of His Majesty's Horses Hekaneheh,1
1454,Funerary Cone the Overseer of the Ships Amun Seshi,1
3206,Funerary Cone the Royal Scribe Djehutynefer,1
1331,Funerary Cone the Scribe Min,1
1315,Funerary Cone the Steward of Amun Sennefer,1
2670,Funerary Cone the Wab-Priest Aakheperkareseneb,1
166,Funerary Cones,8
152,Funerary Mask,9
3384,Funerary Mask of Estate Manager Wah,1
3635,Funerary Mask of a Woman,1
5420,Funerary Mask of a woman,1
3644,Funerary Papyrus of the Steward Sethnakht,1
1465,Funerary Pectoral,1
5836,Funerary Sandals,1
2516,Funerary Statuette naming Teshnefer,1
4541,Funerary Stele with Ankh  Featuring a Human Face at the Center,1
4565,Funerary Stele with Architectural Frame,1
4135,Funerary Stele with Chi-Rho and Alpha and Omega,1
4084,Funerary Stele with Cross Medallion,1
4571,Funerary Stele with Cross Medallion below Eagle at Center in Architectural Frame,1
4509,Funerary Stele with Cross at Center in Architectural Frame,1
4514,Funerary Stele with Eagle in Architectural Frame,1
4046,Funerary Stele with Orant Figure in Architectural Frame,1
4048,Funerary Stele with Two Lions and Circle Pattern within a Niche,1
4508,Funerary Stele with Wheel Pattern,1
3353,"Funerary amulet depicting one of the Four Sons of Horus, Duamutef",1
5280,"Funerary amulet depicting one of the Four Sons of Horus, Hapy",1
3352,"Funerary amulet depicting one of the Four Sons of Horus, Imsety",1
3354,"Funerary amulet depicting one of the Four Sons of Horus, Qebehsenuef",1
180,Funerary cone,8
1463,Funerary cone of Ahmose,1
3235,Funerary figure of Duamutef,1
3228,Funerary figure of Hapy,1
1727,Funerary figure of Imsety,1
3234,Funerary figure of Qebehsenuef,1
5170,Funerary figurine of Saiah,1
3491,Funerary mask of Hatnefer,1
1390,Funerary scarab,1
4408,"Funerary stela of ""follower [of the king ]"" Megegi and his wife Henit",1
5149,"Funerary stela of Thutirtis, born of Kerbet",1
5578,Furniture Leg,1
4096,Furniture Plaque,1
2948,Furniture element in the form of a column with lotus bud capital,1
5573,Furniture leg possibly from a game board,1
3248,Fused Rods of Opaque Blue Glass,1
2301,Fused needles,1
3496,Gable-topped Linen Chest,1
2540,Gable-topped chest and linens,1
1394,Galena from a Smelter's Crucible,1
5897,Game Box Inscribed for Taia and His Family,1
2007,Game Box for Playing Senet and Twenty Squares,1
465,Game Piece,3
5598,Game Piece in the Form of a Lion,1
2612,Game Pieces,1
4624,Game of Hounds and Jackals,1
529,Game piece,3
656,Game piece in the shape of a baboon,2
1601,Game piece in the shape of a bird's head,1
3323,Game piece with lion head,1
3623,Gameboard and Gaming Pieces,1
1644,Gamepiece: Bull's Head,1
3626,Gaming pieces,1
4700,"Garment fragment with pleats, probably male",1
4695,"Garment fragment, royal kilt  at knee",1
4697,"Garment fragment, royal kilt at the knee",1
2526,Garment of Senebtisi,1
5084,"Gateway to a shrine, preceded by two baboons",1
4346,Gazelle,1
4377,Genet Amulet,1
4339,Geometrical Drawing,1
2269,"Gilded armlet of priest, Pedi-amun-pa-sheri",1
5881,Gilded glass earring,1
3341,Gilded wax on a reconstructed body of ancient linen,1
2628,Girdle,1
3487,Girdle of Hepy,1
5335,Girdle of disc and ball beads,1
3596,Girdle with Cowrie Shells,1
5172,Girdle with Fish-Shaped Beads,1
4912,Glass Bottle,1
4976,Glass Fragment,1
1643,Glass Inlay,1
1628,Glass Rod,1
3257,Glass Rods Fused Together,1
4958,Glass Vessel,1
3720,Glass krateriskos,1
2227,Glazed disk in the shape of rosette,1
3959,Globular Jar of King Merneferre Aya,1
1012,Globular jar,2
4389,Globular necked jar,1
1947,Globular necked jar of desert clay,1
1763,Goat amulet,1
4391,Goblet,1
3978,Goblet Inscribed with the Names of King Amenhotep IV and Queen Nefertiti,1
2138,God wearing disk and uraeus on a short wig,1
2325,"God with four ram heads facing in four directions, probably Khnum",1
2434,"God's Wife Tagerem, daughter of the priest Imhotep",1
5139,God's throne supported by two striding lions,1
3087,Goddess amulet,1
3301,Goddess of Lower Egypt,1
1856,Goddess of Upper Egypt,1
3128,Goddess with gilded sundisk and wings,1
2085,"Goddess, attribute missing",1
2724,Gold Base Plate of a Scarab of an Official,1
4471,Gold Necklace of the Child Myt,1
2487,Gold foil fragments,1
717,Gold leaf from shabti of Neferseneb,2
4533,Gooleh Top,1
4161,Gourd,1
3055,Granulated Tube Amulet,1
5396,Grass mat,1
3009,Grinding slab,1
3053,Grinding stone,1
2465,Group of 162 Beads from Broad Collars,1
2315,Group of 5 composite eye beads,1
1411,Group of 66 beads from broad collars,1
5054,Group of 7 amulets,1
5053,"Group of Four Amulets: Cobra, Vulture, Djed Pillar, and Heart",1
5549,Group of Four Scarabs,1
2415,Group of Silver Vessels,1
4436,Group of two women and a child,1
1983,Group statue of Thoth-ibis and devotee on a base inscribed for Padihorsiese,1
3773,Group statue of man and woman,1
3947,Group statuette of two men and a woman,1
4647,Guardian Figure,1
4347,Hair Comb Decorated with Rows of Wild Animals,1
4056,Hair Pin,1
192,Hair pin,8
543,Hair ring,3
458,Hairpin,3
5496,Hairpin Decorated with a Cobra,1
5936,Hairpin Decorated with a Hippopotamus,1
3913,Hairpin with a Figure of a Hippopotamus,1
3885,Half of a  Food Case Containing a Preserved Goose,1
3886,Half of a Box for Storing Meat,1
3031,Half of a cylinder seal with names of Amenemhat III,1
3676,Half-Circle Plaque,1
1388,Half-Cylinder Stamp Seal,1
1205,Hand,2
5966,Hand Amulet,1
3313,Hand Inlay,1
2542,Hand and Foot Amulets,1
1797,Hand casting incense  over an offering pile,1
3066,Hand from a stelophorous statue with part of the Horus name of Akhenaten,1
4236,Hand of a Seated Deity,1
3165,Hand raised in worship adjacent to Aten ray,1
4824,Hand raised to support an element,1
4449,Hand wedge,1
4580,Handle,1
1847,Handle for a Model Bird Trap,1
455,Handle for rope for lowering coffin,3
5238,Handle from a cosmetic spoon,1
4360,Handle of a Cosmetic Spoon in the Form of a Leopard,1
2930,Handle of a Shield,1
2081,Handle of sistrum,1
4819,Hands offering Aten cartouches,1
4144,Hanging,1
4332,Hanging Fragment with Bird and Basket,1
4108,Hanging with Dionysian Figures,1
4165,Hanging with Images of Abundance,1
4044,Hanging with Nikes Holding Bowl of Fruit,1
1011,Hanging with Polychrome Columns,2
1211,Hare amulet,2
1725,Harnefer son of Paheb  and Takerheb,1
1219,Harp,2
2035,Harpocrates seal,1
873,Harpokrates,2
4221,Harpokrates Amulet,1
3466,Harpokrates amulet,1
2306,Harpokrates figurine,1
484,Harpokrates in a double crown,3
3743,Harpokrates in an Egyptianizing Crown and holding the club of Herakles,1
471,Harpokrates in double crown,3
2078,Harpokrates in red crown,1
1247,Harpokrates or another child god with the club of Herakles,1
5862,"Harpokrates with double crown, cornucopia, and pot",1
843,Harpoon point,2
301,Hat,5
1478,Hathor,1
5474,Hathor Amulet,1
5261,Hathor Head Amulet,1
1862,Hathor Head from a Sistrum Handle,1
4243,Hathor emblem from a sistrum,1
5379,Hathor emblem seal inscribed to Amenhotep I,1
2462,Hathor head amulet,1
2093,Hathor sistrum head,1
4623,Hatnefer's Chair,1
5444,Hatshepsut Wearing the khat Headdress,1
3589,Hatshepsut in a Devotional Attitude,1
5361,Hatshepsut statue base,1
4856,Haunch-Shaped Plaque,1
1575,Hawk,1
5838,Head Amulet,1
5345,Head Attributed to Arsinoe II,1
5691,Head and Shoulders of a Man from a Pair Statue,1
5790,Head and Shoulders of a Sphinx of Hatshepsut,1
5154,Head and Torso from a Male Swimmer Holding a Spoon,1
4194,Head and Upper Torso of a Seated Official,1
4234,Head and chest of a shabti figure,1
5060,Head and part of the shaft of a spear,1
3964,Head and shoulders of a male statue,1
1096,Head fragment,2
3993,"Head fragment from a statuette depicting a ""Bald one of Hathor"" priest",1
1453,Head from Shabti,1
4916,"Head from a Block Statue of Mentuhotep, lower part in the University of Tubingen museum",1
3381,Head from a Large Statue of a Priest or Dignitary,1
5022,Head from a Spoon in the form of a Swimming Girl,1
3563,Head from a Statue of King Amenhotep I,1
5462,Head from a Statue with Magical Texts,1
5044,Head from a Statuette,1
3938,Head from a Statuette of Amenhotep III,1
4235,Head from a figure of Osiris,1
4222,"Head from a figure of a child god, perhaps Harpokrates",1
558,Head from a figurine,3
1436,Head from a figurine of a Woman,1
3604,Head from a statuette,1
5860,"Head from a statuette, perhaps of  a dwarf",1
5248,"Head from a statuette, perhaps of a dwarf",1
5375,Head from an Osiride Statue of Hatshepsut,1
2890,Head from female figurine,1
3411,Head from the Statuette of a King,1
4216,Head from the figure of an official,1
5842,Head from the mummy of Tiye,1
5874,Head of Ahmose I,1
671,Head of Akhenaten,2
3367,"Head of Akhenaten Wearing the Blue Crown, traces of a hieroglyph behind the neck",1
4938,"Head of Akhenaten in the blue crown, sign traces behind neck",1
2707,Head of Akhenaten or Nefertiti,1
4937,Head of Akhenaten with back pillar inscribed with Aten names,1
3944,Head of Amenhotep II,1
3939,Head of Amenhotep III,1
4187,Head of Amenhotep III Wearing the White Crown,1
3620,Head of Amun,1
4247,Head of Amun with inlaid eyes,1
3967,Head of Goddess Anukis,1
2445,Head of Hathor,1
5071,"Head of Hathor from a clapper the inscription calling the musician who used it ""beloved by  the goddess Mut , Lady of Isheru",1
5890,Head of Hatshepsut,1
3747,Head of Horus for attachment,1
3119,Head of Human Figure,1
2004,"Head of King Amasis, reworked for a non-royal individual",1
3866,Head of King Amenemhat III,1
3667,Head of King Seti II Wearing the Blue Crown,1
5344,Head of Osiris wearing Atef Crown,1
1217,Head of Ptah,2
5477,Head of Ptolemy II or III,1
3943,Head of Thutmose III,1
3663,Head of Tutankhamun,1
4342,"Head of a Canid, possibly a Jackal",1
4348,Head of a Female Figure from the Tomb of Khety,1
4156,Head of a Figure,1
660,Head of a Goddess,2
5476,Head of a Hippopotamus,1
4496,Head of a King,1
4239,Head of a King Wearing the Nemes,1
4246,Head of a King with a Nemes Headdress,1
3948,"Head of a King, Possibly Seankhkare Mentuhotep III",1
4497,"Head of a King, possibly Amememhat IV",1
4250,Head of a Kushite King,1
5334,Head of a Leopard with the Name of Hatshepsut,1
4225,Head of a Male Figure,1
554,Head of a Man,3
4201,Head of a Man of Nubian Descent,1
4231,Head of a Man with a Round Wig,1
4195,Head of a Man with a Shaved Head,1
3603,Head of a Nubian Man,1
4251,Head of a Queen Wearing a Vulture Headdress,1
1271,Head of a Queen or Goddess,1
3925,Head of a Sphinx,1
5239,Head of a Statuette,1
1157,Head of a Statuette of Ptah,2
563,Head of a Woman,3
1623,"Head of a bearded man wearing a pointed cap, perhaps a so-called Persian rider",1
3505,Head of a camel,1
249,Head of a cat,6
1088,Head of a goddess,2
2653,"Head of a goddess, probably Mut, for attachment to a processional barque",1
2352,Head of a horse from a figurine,1
5967,"Head of a king as Khepri, possibly Ptolemy VI Philometor",1
2034,Head of a king in the red crown,1
2406,Head of a lion,1
611,Head of a male statue,3
5594,Head of a man,1
1519,Head of a satyr for attachment to a jug,1
4597,Head of a statue,1
4600,Head of a statue of an older man,1
1202,Head of a woman,2
3557,Head of a woman from a spoon,1
2867,Head of an Amulet Depicting a Goddess,1
687,Head of an Official,2
5339,Head of an Osiride Statue of Hatshepsut,1
5788,Head of an Osiride Statue of Hatshepsut Originally in the Temple Sanctuary SE Corner,1
3749,"Head of an early Ptolemy, possibly from a sphinx",1
5085,Head of an official,1
2868,Head of falcon,1
3698,Head of female statue,1
3404,Head of king Amasis from a sphinx,1
4723,Head of king or queen in Khat headdress,1
3756,Head of male statue,1
4003,"Head of male statue, perhaps Babaef",1
5231,Head of official from a scene,1
3800,Head of statuette,1
4196,Head possibly from a figure of Amun-Min,1
1392,"Head with cap and beardstraps, perhaps Ptah",1
4226,"Head with tripartite wig, probably from a shabti",1
5076,"Head, Ptolemy III",1
2566,"Head, female",1
1982,"Head, male priest",1
4004,Headless statue of Babaef as older man,1
4005,Headless statue of Babaef as younger man,1
119,Headrest,12
708,Headrest amulet,2
5795,Headrest of Harmose,1
5116,Headrest of Khentika,1
3419,Heads of Two Horses and a Charioteer,1
2527,Heart  from string of amulets,1
387,Heart Amulet,4
2688,Heart Amulet of Isetweret,1
5328,Heart Amulet of Manhata,1
69,Heart Scarab,18
5913,Heart Scarab Inscribed for Djehutymose,1
5810,Heart Scarab Inscribed for Nesitaset,1
5827,Heart Scarab inscribed for Gautsoshen,1
1909,Heart Scarab of Amenemhat,1
2019,Heart Scarab of Djedmut,1
5301,Heart Scarab of Djehutyemheb,1
3492,Heart Scarab of Hatnefer,1
2234,Heart Scarab of Ibemnetjer,1
5178,Heart Scarab of Khay,1
5689,Heart Scarab of Manuwai,1
5690,Heart Scarab of Maruta,1
3503,Heart Scarab of Neferkhawet,1
2235,Heart Scarab of Pakasha,1
2376,Heart Scarab of Ptahemua,1
5298,Heart Scarab of Ramesses,1
1438,Heart Scarab of Senmes,1
5045,Heart Scarab with a Human Head,1
5247,"Heart Scarab, Owner's Name Erased",1
299,Heart amulet,5
1448,Heart amulet of Painedjem I,1
5471,Heart amulet with human head,1
2536,Heart amulets,1
3904,Heart scarab,1
5300,Heart scarab of Singer of Amun Iakaiu,1
5023,Heb-Sed Amulet,1
1208,Hedgehog,2
3518,Hedgehog Amulet on a String,1
